pageId,pageSlug,nodeId,nodeName,property,currentValue,suggestedToken,group,status,reason
2414:34400,module-tab,I2581:192720;2563:338693;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338693;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338694;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338694;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338695;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338695;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338696;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338696;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192720;2563:338698;2411:2850,Badge/Push,paddingTop,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192720;2563:338698;2411:2850,Badge/Push,paddingRight,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192720;2563:338698;2411:2850,Badge/Push,paddingBottom,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192720;2563:338698;2411:2850,Badge/Push,paddingLeft,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192721;2563:338689;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338689;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338690;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338690;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338691;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338691;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338692;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338692;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338693;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338693;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338694;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338694;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338695;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338695;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338696;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338696;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192721;2563:338698;2411:2850,Badge/Push,paddingTop,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192721;2563:338698;2411:2850,Badge/Push,paddingRight,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192721;2563:338698;2411:2850,Badge/Push,paddingBottom,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192721;2563:338698;2411:2850,Badge/Push,paddingLeft,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192722;2563:338689;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338689;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338690;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338690;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338691;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338691;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338692;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338692;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338693;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338693;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338694;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338694;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338695;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338695;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338696;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338696;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192722;2563:338698;2411:2850,Badge/Push,paddingTop,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192722;2563:338698;2411:2850,Badge/Push,paddingRight,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192722;2563:338698;2411:2850,Badge/Push,paddingBottom,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192722;2563:338698;2411:2850,Badge/Push,paddingLeft,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192724;2563:338703,Leading,paddingRight,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338703,Leading,paddingLeft,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338710;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338710;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338711;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338711;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338712;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338712;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338713;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338713;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338714;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338714;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338715;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338715;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338716;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338716;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338717;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338717;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338718,Trailing,paddingRight,16,AppSpacing.s16,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192724;2563:338719;2411:2850,Badge/Push,paddingTop,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192724;2563:338719;2411:2850,Badge/Push,paddingRight,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192724;2563:338719;2411:2850,Badge/Push,paddingBottom,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192724;2563:338719;2411:2850,Badge/Push,paddingLeft,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192725;2563:338703,Leading,paddingRight,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338703,Leading,paddingLeft,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338710;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338710;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338711;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338711;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338712;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338712;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338713;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338713;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338714;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338714;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338715;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338715;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338716;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338716;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338717;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338717;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338718,Trailing,paddingRight,16,AppSpacing.s16,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192725;2563:338719;2411:2850,Badge/Push,paddingTop,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192725;2563:338719;2411:2850,Badge/Push,paddingRight,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192725;2563:338719;2411:2850,Badge/Push,paddingBottom,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192725;2563:338719;2411:2850,Badge/Push,paddingLeft,6,AppSpacing.s6,module-tab,READY,4-side equal 6px (no semantic inset match)
2414:34400,module-tab,I2581:192726;2563:338703,Leading,paddingRight,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192726;2563:338703,Leading,paddingLeft,20,AppSpacing.s20,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192726;2563:338710;2563:338831,Container,paddingTop,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
2414:34400,module-tab,I2581:192726;2563:338710;2563:338831,Container,paddingBottom,12,AppSpacing.s12,module-tab,READY,directional padding (palette direct)
